sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
4920	98	500000000	-1.257866877468661e-06	-1.2578660791025593e-06	-1.9933156258641057e-07	0.999999999998398	0.0	0.0	0.0	2.466097428542241e-05	-2.4656452888125052e-05	9.800000011855102	0.5000000000000001	0.02026379678160737	0.8691754691042184
4921	98	520000000	-1.2578668321274035e-06	-1.257865943220965e-06	-1.9933307655069825e-07	0.999999999998398	0.0	0.0	0.0	2.466097162040295e-05	-2.4656451998619694e-05	9.800000011846775	0.5000000000000001	0.10659698712636165	0.8657292055733031
4922	98	540000000	-1.2578667867861536e-06	-1.257865807339401e-06	-1.993345905147974e-07	0.999999999998398	0.0	0.0	0.0	2.4660968955622614e-05	-2.4656451109255432e-05	9.800000011838446	0.5000000000000001	0.19186510004614946	0.8266696326355178
4923	98	560000000	-1.257866741444925e-06	-1.2578656714578435e-06	-1.9933610447870828e-07	0.999999999998398	0.0	0.0	0.0	2.466096629220942e-05	-2.46564502198383e-05	9.80000001186065	0.5000000000000001	0.27521616828946965	0.803176551357331
4924	98	580000000	-1.2578666961037249e-06	-1.2578655355763128e-06	-1.9933761844242958e-07	0.999999999998398	0.0	0.0	0.0	2.4660963627551202e-05	-2.4656449329447228e-05	9.80000001182734	0.5000000000000001	0.3558173790017943	0.7683641633379946
4925	98	600000000	-1.257866650762515e-06	-1.2578653996948296e-06	-1.9933913240596279e-07	0.999999999998398	0.0	0.0	0.0	2.4660960961844066e-05	-2.4656448441193666e-05	9.800000011855092	0.5000000000000001	0.43286339488167713	0.7570002430379138
4926	98	620000000	-1.2578666054213237e-06	-1.2578652638133648e-06	-1.9934064636930782e-07	0.999999999998398	0.0	0.0	0.0	2.466095829778125e-05	-2.4656447551667925e-05	9.800000011846764	0.5000000000000001	0.5055844008113601	0.6887449759522506
4927	98	640000000	-1.257866560080149e-06	-1.2578651279319288e-06	-1.9934216033246452e-07	0.999999999998398	0.0	0.0	0.0	2.4660955633127282e-05	-2.465644666206037e-05	9.800000011827334	0.5000000000000001	0.5732537955629429	0.6546592541180519
4928	98	660000000	-1.257866514738975e-06	-1.2578649920504924e-06	-1.99343674295432e-07	0.999999999998398	0.0	0.0	0.0	2.4660952969950376e-05	-2.4656445773387803e-05	9.80000001186064	0.5000000000000001	0.6351954517274431	0.5919631782690029
4929	98	680000000	-1.2578664693978072e-06	-1.2578648561690968e-06	-1.9934518825821176e-07	0.999999999998398	0.0	0.0	0.0	2.46609503046397e-05	-2.4656444884066136e-05	9.800000011838433	0.5000000000000001	0.6907904713282451	0.5146196114796989
4930	98	700000000	-1.2578664240566771e-06	-1.2578647202877292e-06	-1.9934670222080174e-07	0.999999999998398	0.0	0.0	0.0	2.4660947639995694e-05	-2.4656443993741664e-05	9.80000001184398	0.5000000000000001	0.7394833696193573	0.45210641757527076
4931	98	720000000	-1.257866378715566e-06	-1.2578645844063998e-06	-1.9934821618320352e-07	0.999999999998398	0.0	0.0	0.0	2.4660944974701182e-05	-2.4656443104121563e-05	9.800000011857856	0.5000000000000002	0.7807876252822683	0.37708687794060347
4932	98	740000000	-1.2578663333744445e-06	-1.2578644485250885e-06	-1.9934973014541731e-07	0.999999999998398	0.0	0.0	0.0	2.466094231053443e-05	-2.4656442215596128e-05	9.800000011832875	0.5000000000000001	0.8142905415659007	0.290550675758199
4933	98	760000000	-1.2578662880333182e-06	-1.2578643126438037e-06	-1.993512441074418e-07	0.999999999998398	0.0	0.0	0.0	2.466093964637388e-05	-2.4656441327466602e-05	9.800000011866182	0.5000000000000002	0.8396573697989642	0.23135911748291382
4934	98	780000000	-1.2578662426921936e-06	-1.257864176762549e-06	-1.9935275806927768e-07	0.999999999998398	0.0	0.0	0.0	2.466093698126259e-05	-2.46564404384183e-05	9.800000011827322	0.5000000000000001	0.8566346540740971	0.13255491905345015
4935	98	800000000	-1.2578661973510828e-06	-1.2578640408813027e-06	-1.9935427203092476e-07	0.999999999998398	0.0	0.0	0.0	2.4660934317646364e-05	-2.465643954911961e-05	9.800000011843974	0.5	0.8650527636849716	0.04238549857006869
4936	98	820000000	-1.2578661520099902e-06	-1.2578639050000918e-06	-1.9935578599238331e-07	0.999999999998398	0.0	0.0	0.0	2.4660931652791722e-05	-2.465643865939532e-05	9.800000011855074	0.5	0.8648275880131817	-0.05386885341728458
4937	98	840000000	-1.2578661066689245e-06	-1.2578637691189006e-06	-1.9935729995365375e-07	0.999999999998398	0.0	0.0	0.0	2.466092898839265e-05	-2.465643776927021e-05	9.800000011827315	0.5000000000000001	0.8559613769302399	-0.14604985121053599
4938	98	860000000	-1.2578660613278385e-06	-1.2578636332377424e-06	-1.9935881391473522e-07	0.999999999998398	0.0	0.0	0.0	2.4660926323800168e-05	-2.465643688173705e-05	9.80000001186895	0.5	0.8385427183176988	-0.21515293121544973
4939	98	880000000	-1.2578660159867713e-06	-1.2578634973565984e-06	-1.9936032787562833e-07	0.999999999998398	0.0	0.0	0.0	2.466092365957935e-05	-2.4656435992016933e-05	9.800000011838415	0.5000000000000002	0.8127456529300074	-0.29318600215493484
4940	98	900000000	-1.2578659706457242e-06	-1.2578633614754868e-06	-1.9936184183633306e-07	0.999999999998398	0.0	0.0	0.0	2.4660920994684757e-05	-2.4656435102110685e-05	9.800000011832863	0.5	0.7788279354440607	-0.3798381254973898
4941	98	920000000	-1.257865925304669e-06	-1.257863225594398e-06	-1.9936335579684873e-07	0.999999999998398	0.0	0.0	0.0	2.4660918330524923e-05	-2.4656434214087845e-05	9.800000011860616	0.5000000000000001	0.7371284590703951	-0.4268317960402176
4942	98	940000000	-1.257865879963625e-06	-1.25786308971334e-06	-1.9936486975717563e-07	0.999999999998398	0.0	0.0	0.0	2.466091566572731e-05	-2.465643332453779e-05	9.800000011832859	0.5000000000000001	0.6880638694583463	-0.5216843962720041
4943	98	960000000	-1.2578658346226128e-06	-1.2578629538323029e-06	-1.993663837173138e-07	0.999999999998398	0.0	0.0	0.0	2.466091300137021e-05	-2.4656432434561113e-05	9.800000011855062	0.5000000000000002	0.6321244017277781	-0.5903667107928323
4944	98	980000000	-1.257865789281603e-06	-1.2578628179513001e-06	-1.99367897677264e-07	0.999999999998398	0.0	0.0	0.0	2.466091033639561e-05	-2.4656431545538388e-05	9.800000011838405	0.5000000000000001	0.5698689822222074	-0.6561941411300557
4945	99	0	-1.257865743940608e-06	-1.257862682070329e-06	-1.9936941163702531e-07	0.999999999998398	0.0	0.0	0.0	2.4660907671473628e-05	-2.4656430656004187e-05	9.80000001184673	0.5000000000000001	0.501919643924786	-0.7023665441961628
4946	99	20000000	-1.2578656985996135e-06	-1.2578625461893721e-06	-1.9937092559659838e-07	0.999999999998398	0.0	0.0	0.0	2.466090500791729e-05	-2.465642976746671e-05	9.800000011863382	0.5000000000000001	0.4289553113362242	-0.7505532029970932
4947	99	40000000	-1.2578656532586289e-06	-1.2578624103084459e-06	-1.993724395559821e-07	0.999999999998398	0.0	0.0	0.0	2.4660902342967345e-05	-2.4656428878066493e-05	9.800000011830074	0.5000000000000001	0.3517050169138435	-0.797737715848814
4948	99	60000000	-1.2578656079176273e-06	-1.2578622744275365e-06	-1.993739535151776e-07	0.999999999998398	0.0	0.0	0.0	2.466089967872742e-05	-2.4656427990210464e-05	9.80000001186338	0.5000000000000001	0.2709406168505755	-0.8240861125460675
4949	99	80000000	-1.2578655625766713e-06	-1.2578621385466638e-06	-1.993754674741844e-07	0.999999999998398	0.0	0.0	0.0	2.466089701396522e-05	-2.4656427099262772e-05	9.800000011843947	0.5000000000000001	0.1874690789751296	-0.8412673459304585
4950	99	100000000	-1.2578655172357223e-06	-1.2578620026658004e-06	-1.9937698143300256e-07	0.999999999998398	0.0	0.0	0.0	2.4660894349989345e-05	-2.465642621027231e-05	9.800000011843947	0.5000000000000001	0.10212441982976474	-0.8575430101201867
4951	99	120000000	-1.2578654718947885e-06	-1.257861866784983e-06	-1.9937849539163246e-07	0.999999999998398	0.0	0.0	0.0	2.4660891684661507e-05	-2.4656425320514735e-05	9.800000011857822	0.5000000000000001	0.015759371487381293	-0.8655831195946663
4952	99	140000000	-1.2578654265538522e-06	-1.2578617309041862e-06	-1.993800093500738e-07	0.999999999998398	0.0	0.0	0.0	2.4660889020247753e-05	-2.465642443218037e-05	9.800000011838392	0.5000000000000001	-0.070763138630005	-0.8717682600521317
4953	99	160000000	-1.2578653812129288e-06	-1.2578615950234128e-06	-1.993815233083267e-07	0.999999999998398	0.0	0.0	0.0	2.4660886355939922e-05	-2.4656423542889206e-05	9.800000011852267	0.5000000000000001	-0.15657860980092242	-0.8570010298568362
4954	99	180000000	-1.2578653358720062e-06	-1.2578614591426468e-06	-1.9938303726638951e-07	0.999999999998398	0.0	0.0	0.0	2.4660883692310517e-05	-2.465642265388603e-05	9.800000011838389	0.5000000000000001	-0.24082960577392543	-0.8394704052603311
4955	99	200000000	-1.2578652905310917e-06	-1.2578613232619084e-06	-1.9938455122426488e-07	0.999999999998398	0.0	0.0	0.0	2.4660881027775692e-05	-2.465642176487694e-05	9.800000011852266	0.5000000000000001	-0.3226743219515219	-0.7976890661159503
4956	99	220000000	-1.2578652451901927e-06	-1.2578611873811961e-06	-1.993860651819507e-07	0.999999999998398	0.0	0.0	0.0	2.4660878363321873e-05	-2.4656420875222222e-05	9.800000011855039	0.5000000000000001	-0.4012949963884311	-0.7882241610083208
4957	99	240000000	-1.2578651998493025e-06	-1.257861051500521e-06	-1.9938757913944846e-07	0.999999999998398	0.0	0.0	0.0	2.466087569801061e-05	-2.4656419986270766e-05	9.800000011835609	0.5000000000000001	-0.4759060805646078	-0.7298769318830881
4958	99	260000000	-1.2578651545084348e-06	-1.257860915619879e-06	-1.9938909309675833e-07	0.999999999998398	0.0	0.0	0.0	2.4660873033270938e-05	-2.465641909641617e-05	9.80000001185781	0.4999964102854695	-0.5165979912096592	-0.6934763106475419
4959	99	280000000	-1.2578651091675836e-06	-1.2578607797392664e-06	-1.9939060705387936e-07	0.999999999998398	0.0	0.0	0.0	2.4660870368626124e-05	-2.4656418206797127e-05	9.800000011835603	0.500000000298144	-0.5464684734190285	-0.670296216490191
4960	99	300000000	-1.2578650638267322e-06	-1.2578606438586575e-06	-1.9939212101081132e-07	0.999999999998398	0.0	0.0	0.0	2.4660867705059515e-05	-2.4656417318158643e-05	9.800000011841155	0.4999999997261221	-0.5751724244869992	-0.6346333147809957
4961	99	320000000	-1.257865018485879e-06	-1.2578605079780914e-06	-1.9939363496755559e-07	0.999999999998398	0.0	0.0	0.0	2.4660865039700953e-05	-2.465641642949458e-05	9.800000011849479	0.4999999997644487	-0.60271895548201	-0.6202665654011162
4962	99	340000000	-1.2578649731450376e-06	-1.257860372097542e-06	-1.9939514892411085e-07	0.999999999998398	0.0	0.0	0.0	2.4660862375652216e-05	-2.4656415540145305e-05	9.800000011843926	0.4999999997626713	-0.6291125521508758	-0.6064306773178003
4963	99	360000000	-1.2578649278041995e-06	-1.2578602362170065e-06	-1.9939666288047713e-07	0.999999999998398	0.0	0.0	0.0	2.4660859711856244e-05	-2.465641465126543e-05	9.800000011843926	0.499999999721802	-0.6543514672280469	-0.5656673624679142
4964	99	380000000	-1.2578648824633767e-06	-1.2578601003365145e-06	-1.993981768366547e-07	0.999999999998398	0.0	0.0	0.0	2.4660857046499865e-05	-2.4656413761800378e-05	9.800000011843922	0.499999999642836	-0.6784270908733152	-0.5283009118188302
4965	99	400000000	-1.2578648371225556e-06	-1.2578599644560543e-06	-1.993996907926436e-07	0.999999999998398	0.0	0.0	0.0	2.4660854381580916e-05	-2.465641287292396e-05	9.800000011849471	0.4999999998371535	-0.7013231355250027	-0.4993791281060425
4966	99	420000000	-1.2578647917817559e-06	-1.2578598285756006e-06	-1.9940120474844392e-07	0.999999999998398	0.0	0.0	0.0	2.46608517179569e-05	-2.4656411983347816e-05	9.800000011843919	0.5000000000088505	-0.7230146303456462	-0.4715179176786728
4967	99	440000000	-1.2578647464409822e-06	-1.2578596926951828e-06	-1.994027187040557e-07	0.999999999998398	0.0	0.0	0.0	2.4660849052984567e-05	-2.465641109329055e-05	9.800000011849468	0.5000000001647167	-0.7434676720245029	-0.43889255400118704
4968	99	460000000	-1.2578647011002294e-06	-1.2578595568147835e-06	-1.9940423265947894e-07	0.999999999998398	0.0	0.0	0.0	2.466084638898526e-05	-2.465641020337151e-05	9.800000011849464	0.5000000003257784	-0.7626386198377665	-0.39019856781386625
4969	99	480000000	-1.2578646557594587e-06	-1.2578594209343962e-06	-1.9940574661471313e-07	0.999999999998398	0.0	0.0	0.0	2.4660843725102335e-05	-2.4656409315736665e-05	9.800000011843913	0.4999999997174212	-0.7804736610160444	-0.3748430503662259
4970	99	500000000	-1.2578646104187121e-06	-1.2578592850540456e-06	-1.994072605697596e-07	0.999999999998398	0.0	0.0	0.0	2.4660841059907498e-05	-2.465640842557536e-05	9.800000011846686	0.4999999996442528	-0.7969086149407375	-0.3658566590948212
4971	99	520000000	-1.2578645650779778e-06	-1.2578591491737237e-06	-1.994087745246164e-07	0.999999999998398	0.0	0.0	0.0	2.4660838395377717e-05	-2.4656407536338998e-05	9.800000011855012	0.49999999956324653	-0.8118650473603976	-0.28671244371744714
4972	99	540000000	-1.2578645197372662e-06	-1.257859013293436e-06	-1.9941028847928546e-07	0.999999999998398	0.0	0.0	0.0	2.4660835730431095e-05	-2.4656406646544622e-05	9.800000011843906	0.4999999994758932	-0.8252535243000344	-0.2671607707736412
4973	99	560000000	-1.2578644743965454e-06	-1.2578588774131675e-06	-1.9941180243376553e-07	0.999999999998398	0.0	0.0	0.0	2.466083306627485e-05	-2.4656405758385745e-05	9.800000011849457	0.50000000004764	-0.8369718812234692	-0.24463917744450742
4974	99	580000000	-1.2578644290558041e-06	-1.2578587415329063e-06	-1.9941331638805702e-07	0.999999999998398	0.0	0.0	0.0	2.466083040278783e-05	-2.4656404870505234e-05	9.800000011849457	0.5000000002634056	-0.846904761162037	-0.17907307841426084
4975	99	600000000	-1.257864383715077e-06	-1.2578586056526829e-06	-1.9941483034215942e-07	0.999999999998398	0.0	0.0	0.0	2.4660827737452153e-05	-2.4656403981187602e-05	9.800000011838351	0.5000000004950151	-0.8549239035115894	-0.12945826480203568
4976	99	620000000	-1.2578643383743721e-06	-1.2578584697724774e-06	-1.994163442960738e-07	0.999999999998398	0.0	0.0	0.0	2.466082507357444e-05	-2.465640309134393e-05	9.800000011855005	0.5000000007307422	-0.8608879978925706	-0.09379952819487392
4977	99	640000000	-1.2578642930336897e-06	-1.2578583338923126e-06	-1.9941785824979918e-07	0.999999999998398	0.0	0.0	0.0	2.4660822408244503e-05	-2.465640220138125e-05	9.800000011832797	0.5000000009477678	-0.8646428570343662	-0.029444647371316007
4978	99	660000000	-1.2578642476930043e-06	-1.257858198012183e-06	-1.9941937220333597e-07	0.999999999998398	0.0	0.0	0.0	2.466081974321131e-05	-2.4656401312961377e-05	9.800000011855	0.5000000010938193	-0.8660219542170928	0.0026878401020299057
4979	99	680000000	-1.2578642023523306e-06	-1.257858062132059e-06	-1.9942088615668405e-07	0.999999999998398	0.0	0.0	0.0	2.4660817079785783e-05	-2.4656400423731535e-05	9.800000011843897	0.49999999970232056	-0.865526878763838	0.04347787953192475
4980	99	700000000	-1.257864157011689e-06	-1.2578579262519628e-06	-1.9942240010984402e-07	0.999999999998398	0.0	0.0	0.0	2.46608144148747e-05	-2.4656399533211378e-05	9.800000011841117	0.4999999996777836	-0.8639941039897221	0.05387693911944259
4981	99	720000000	-1.2578641116710432e-06	-1.257857790371885e-06	-1.9942391406281552e-07	0.999999999998398	0.0	0.0	0.0	2.4660811751195384e-05	-2.4656398644800746e-05	9.800000011849445	0.499999999655905	-0.8615363840437643	0.08400872698526686
4982	99	740000000	-1.257864066330397e-06	-1.2578576544918388e-06	-1.9942542801559792e-07	0.999999999998398	0.0	0.0	0.0	2.4660809086290618e-05	-2.4656397756248242e-05	9.800000011827239	0.4999999996366362	-0.8582558861435864	0.1217726627929692
4983	99	760000000	-1.2578640209897576e-06	-1.2578575186118167e-06	-1.9942694196819206e-07	0.999999999998398	0.0	0.0	0.0	2.466080642171341e-05	-2.4656396866808645e-05	9.800000011866093	0.49999999961984026	-0.8542463211101506	0.13049874951915505
4984	99	780000000	-1.2578639756491664e-06	-1.2578573827318448e-06	-1.9942845592059703e-07	0.999999999998398	0.0	0.0	0.0	2.4660803756015507e-05	-2.465639597594474e-05	9.800000011838334	0.49999999960532693	-0.849593259451836	0.1406014045600579
4985	99	800000000	-1.2578639303085716e-06	-1.2578572468518805e-06	-1.9942996987281388e-07	0.999999999998398	0.0	0.0	0.0	2.466080109270245e-05	-2.465639508753051e-05	9.800000011857762	0.4999999995928768	-0.8443744958201168	0.18415808524242636
4986	99	820000000	-1.2578638849679763e-06	-1.2578571109719518e-06	-1.9943148382484197e-07	0.999999999998398	0.0	0.0	0.0	2.4660798427290413e-05	-2.465639419862122e-05	9.800000011835555	0.49999999958226093	-0.8386604459175641	0.19968471858652626
4987	99	840000000	-1.257863839627374e-06	-1.2578569750920343e-06	-1.9943299777668162e-07	0.999999999998398	0.0	0.0	0.0	2.4660795763765288e-05	-2.4656393310438386e-05	9.800000011852209	0.49999999957325414	-0.8325145627063119	0.2607043806175086
4988	99	860000000	-1.2578637942868024e-06	-1.2578568392121484e-06	-1.994345117283331e-07	0.999999999998398	0.0	0.0	0.0	2.4660793099074435e-05	-2.4656392420168232e-05	9.800000011857756	0.4999999995656435	-0.8259937612103458	0.2679899843127628
4989	99	880000000	-1.257863748946236e-06	-1.2578567033322766e-06	-1.9943602567979513e-07	0.999999999998398	0.0	0.0	0.0	2.466079043484603e-05	-2.4656391531195187e-05	9.800000011827224	0.4999999995592332	-0.8191488433358743	0.27878746897572926
4990	99	900000000	-1.2578637036056764e-06	-1.2578565674524458e-06	-1.994375396310689e-07	0.999999999998398	0.0	0.0	0.0	2.4660787770001525e-05	-2.465639064206074e-05	9.80000001186608	0.4999999995538473	-0.8120249159678551	0.3114564037901832
4991	99	920000000	-1.2578636582651367e-06	-1.257856431572645e-06	-1.9943905358215396e-07	0.999999999998398	0.0	0.0	0.0	2.4660785105138688e-05	-2.4656389752311448e-05	9.80000001183277	0.4999999995493302	-0.8046617971602864	0.3113370811906686
4992	99	940000000	-1.2578636129246133e-06	-1.257856295692854e-06	-1.9944056753305113e-07	0.999999999998398	0.0	0.0	0.0	2.466078244140857e-05	-2.4656388863055328e-05	9.800000011866077	0.49999999954554714	-0.7970944065490743	0.3280635276569323
4993	99	960000000	-1.2578635675841003e-06	-1.2578561598130997e-06	-1.99442081483759e-07	0.999999999998398	0.0	0.0	0.0	2.4660779776141638e-05	-2.465638797355207e-05	9.800000011835543	0.4999999995423808	-0.7893531372062504	0.3491288835762034
4994	99	980000000	-1.2578635222435968e-06	-1.2578560239333599e-06	-1.9944359543427854e-07	0.999999999998398	0.0	0.0	0.0	2.4660777112523153e-05	-2.4656387084352756e-05	9.800000011843869	0.4999999995397316	-0.7814642070498928	0.39137572717630614
4995	100	0	-1.257863476903101e-06	-1.257855888053645e-06	-1.9944510938460894e-07	0.999999999998398	0.0	0.0	0.0	2.466077444789611e-05	-2.4656386195423906e-05	9.80000001186052	0.49999999953751517	-0.7734499886508911	0.3684380813035169
4996	100	20000000	-1.2578634315626032e-06	-1.2578557521739586e-06	-1.9944662333475177e-07	0.999999999998398	0.0	0.0	0.0	2.4660771783215977e-05	-2.465638530661484e-05	9.800000011829988	0.49999999953566027	-0.7653293168596942	0.39261821489210064
4997	100	40000000	-1.2578633862221215e-06	-1.257855616294312e-06	-1.9944813728470545e-07	0.999999999998398	0.0	0.0	0.0	2.4660769118328583e-05	-2.4656384417370368e-05	9.800000011863292	0.49999999953410684	-0.7571177741350844	0.407523426959569
4998	100	60000000	-1.2578633408816637e-06	-1.257855480414694e-06	-1.9944965123447064e-07	0.999999999998398	0.0	0.0	0.0	2.4660766453497997e-05	-2.465638352744536e-05	9.800000011832758	0.4999999995328054	-0.7488279538124517	0.42561787217923897
4999	100	80000000	-1.2578632955412316e-06	-1.2578553445350996e-06	-1.9945116518404686e-07	0.999999999998398	0.0	0.0	0.0	2.466076378916458e-05	-2.4656382637139346e-05	9.800000011866063	0.499999999531714	-0.7404697018182139	0.4298597152618687
5000	100	100000000	-1.2578632502007855e-06	-1.257855208655512e-06	-1.9945267913343366e-07	0.999999999998398	0.0	0.0	0.0	2.46607611254087e-05	-2.465638174918855e-05	9.800000011827205	0.4999999995307982	-0.7320503375351565	0.46590544182302934
5001	100	120000000	-1.2578632048603595e-06	-1.2578550727759507e-06	-1.9945419308263258e-07	0.999999999998398	0.0	0.0	0.0	2.4660758461058842e-05	-2.4656380859667882e-05	9.800000011849407	0.4999999995300295	-0.7235748546635048	0.4785949255797436
5002	100	140000000	-1.2578631595199225e-06	-1.2578549368964119e-06	-1.9945570703164267e-07	0.999999999998398	0.0	0.0	0.0	2.4660755796664404e-05	-2.465637997137049e-05	9.800000011849406	0.49999999952938434	-0.7150461030158224	0.485943866534608
5003	100	160000000	-1.257863114179494e-06	-1.257854801016918e-06	-1.9945722098046458e-07	0.999999999998398	0.0	0.0	0.0	2.4660753131459165e-05	-2.4656379082337487e-05	9.80000001183275	0.49999999952884316	-0.7064649522398152	0.5130716191606352
5004	100	180000000	-1.2578630688390921e-06	-1.2578546651374574e-06	-1.994587349290974e-07	0.999999999998398	0.0	0.0	0.0	2.4660750466322936e-05	-2.465637819224578e-05	9.800000011860503	0.4999999995283899	-0.6978304384899185	0.5063503061753128
5005	100	200000000	-1.2578630234986742e-06	-1.2578545292580219e-06	-1.9946024887754245e-07	0.999999999998398	0.0	0.0	0.0	2.466074780201947e-05	-2.4656377304406345e-05	9.800000011835522	0.4999999995280114	-0.6891398950729035	0.5255464724607135
5006	100	220000000	-1.2578629781582993e-06	-1.2578543933786052e-06	-1.9946176282579788e-07	0.999999999998398	0.0	0.0	0.0	2.4660745137686404e-05	-2.4656376413426123e-05	9.800000011863274	0.4999999995276968	-0.6803890680803257	0.5363411127284534
5007	100	240000000	-1.257862932817921e-06	-1.2578542574992038e-06	-1.994632767738653e-07	0.999999999998398	0.0	0.0	0.0	2.46607424738761e-05	-2.4656375525125853e-05	9.800000011827192	0.4999999995274376	-0.6715722179961683	0.5498388610208834
5008	100	260000000	-1.2578628874775589e-06	-1.2578541216198284e-06	-1.9946479072174364e-07	0.999999999998398	0.0	0.0	0.0	2.4660739809539253e-05	-2.4656374635409804e-05	9.800000011866048	0.49999999952722646	-0.6626822082354006	0.5569631714745613
5009	100	280000000	-1.2578628421371884e-06	-1.25785398574047e-06	-1.9946630466943376e-07	0.999999999998398	0.0	0.0	0.0	2.4660737145216352e-05	-2.465637374696488e-05	9.800000011832742	0.49999999952705787	-0.6537105815316151	0.5899036486791989
5010	100	300000000	-1.2578627967968386e-06	-1.2578538498611513e-06	-1.9946781861693449e-07	0.999999999998398	0.0	0.0	0.0	2.466073447999764e-05	-2.465637285743946e-05	9.800000011843842	0.49999999952692753	-0.6446476250521441	0.5694817006057153
5011	100	320000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.4660731815589496e-05	-2.465637196738021e-05	9.80000001184939	0.49999999952683183	-0.6354824250793026	0.5939138364829499
5012	100	340000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	0.06291834517114465	-0.0629187701079525	10.16421157638035	0.4999999995267685	-0.6262029120585918	0.5908646876933408
5013	100	360000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952673596	-0.6167958967804282	0.5785096058196333
5014	100	380000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.4999999995267333	-0.6072470984326808	0.6079813018243203
5015	100	400000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.4999999995267606	-0.597541165238294	0.6290782991077596
5016	100	420000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952681856	-0.5876616883767374	0.6193835428519595
5017	100	440000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952690843	-0.5775912098811382	0.6375525708644189
5018	100	460000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952703267	-0.5673112252058973	0.6398241965124367
5019	100	480000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952719415	-0.5568021811735301	0.6721283976949305
5020	100	500000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952739715	-0.5460434700357842	0.6630955751782938
5021	100	520000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952764673	-0.5350134204240469	0.6777072968451301
5022	100	540000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.4999999995279493	-0.523689286019281	0.6865664237259383
5023	100	560000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.4999999995283129	-0.5120472328437969	0.6988086257393633
5024	100	580000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.4999999995287472	-0.5000623261679529	0.69099329457619
5025	100	600000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999952926377	-0.4877085181363231	0.7112540423272665
5026	100	620000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.499999999529877	-0.47495863735216165	0.7200447971594813
5027	100	640000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999953060353	-0.46178438181839787	0.732034277795002
5028	100	660000000	-1.2578627514565174e-06	-1.2578537139818602e-06	-1.9946933256424807e-07	0.999999999998398	0.0	0.0	0.0	2.465393771174382e-05	-2.465410501080473e-05	9.799999999937981	0.49999999953146396	-0.44815631682040075	0.7362395826074246
