sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
17121	303	180000000	2.533445702289252e-20	-6.246715098426247e-20	-5.424994587281371e-18	1.0	0.0	0.0	0.0	6.168783441566363e-17	1.0485138269875234e-16	9.8	0.5000000000000001	5.381114020535553e-18	-0.8545222024825131
17122	303	200000000	2.570805845189906e-20	-6.338319753342656e-20	-5.4270817291185955e-18	1.0	0.0	0.0	0.0	-3.2681731341446955e-17	-4.097563077042282e-17	9.8	0.5000000000000001	5.382554065715957e-18	-0.8417147435241853
17123	303	220000000	2.6363402286886565e-20	-6.215092426382332e-20	-5.429167575160693e-18	1.0	0.0	0.0	0.0	1.593064788613818e-16	-2.959164549136954e-17	9.8	0.5000000000000001	5.383504822939429e-18	-0.8809886760869469
17124	303	240000000	2.7509249151589217e-20	-6.315425755900601e-20	-5.431253650182836e-18	1.0	0.0	0.0	0.0	-3.485790245972897e-17	3.274233772311215e-17	9.8	0.5000000000000001	5.383606232974214e-18	-0.8683668823287061
17125	303	260000000	2.5535200869816408e-20	-6.362364966655971e-20	-5.433339935974576e-18	1.0	0.0	0.0	0.0	3.2045971239843474e-17	2.6898259047823715e-18	9.8	0.5000000000000001	5.389111670686578e-18	-0.8787032027490135
17126	303	280000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	6.1596768952556135e-15	2.577820067379999e-15	9.799999999998304	0.5000000000000001	5.47982776946947e-18	-0.8501114244767652
17127	303	300000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8823694152542524
17128	303	320000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8934387104432991
17129	303	340000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8859049640535435
17130	303	360000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8581747736097393
17131	303	380000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8312415429521114
17132	303	400000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8822003101360946
17133	303	420000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8719408388589633
17134	303	440000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8300122336058134
17135	303	460000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8882606249670524
17136	303	480000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8569221953429296
17137	303	500000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.863822230716404
17138	303	520000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8834589365651782
17139	303	540000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8683738234237426
17140	303	560000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8824880062897283
17141	303	580000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8519203633920317
17142	303	600000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8689403461058041
17143	303	620000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8766021761168322
17144	303	640000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8646064325194847
17145	303	660000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8859987551117638
17146	303	680000000	-2.6659078482561116e-20	6.22109645877601e-20	-5.4336528910547064e-18	1.0	0.0	0.0	0.0	-1.2193349059200981e-18	-5.225179382581979e-19	9.8	0.5000000000000001	5.47982776946947e-18	-0.8594453055801913
17147	303	700000000	-3.0206360363483006e-15	1.9988396248112587e-11	1.815259838337029e-11	1.0	0.0	0.0	0.0	745.2300011316311	0.019997204808309167	10.159998897755628	0.5000000000346211	-1.8147366488912686e-11	-0.8709430903988008
17148	303	720000000	-9.756925826730679e-15	1.0002036359396932e-10	9.786856200164784e-11	1.0	0.0	0.0	0.0	-9.799999990486718	1.5548068446924365e-08	9.799999986565892	0.5000000001732404	-9.785166252734604e-11	-0.8654887179134232
17149	303	740000000	-9.756953831757497e-15	1.8044453747499422e-10	1.7758429880723965e-10	1.0	0.0	0.0	0.0	-9.799999992957783	1.7798008048514547e-08	9.799999985884476	0.5000000003125392	-1.775673993229798e-10	-0.8851891556468365
17150	303	760000000	-9.756992001179683e-15	2.615762824006674e-10	2.5728740122865324e-10	1.0	0.0	0.0	0.0	-9.799999995350436	1.937425305204157e-08	9.799999985096898	0.5000000004530635	-2.572705017393483e-10	-0.8587075254658632
17151	303	780000000	-9.757053119900783e-15	3.437337379235168e-10	3.369721989975555e-10	1.0	0.0	0.0	0.0	-9.79999999774969	2.0950155401102065e-08	9.799999984275537	0.5000000005953643	-3.369552994864443e-10	-0.8618320433434817
17152	303	800000000	-9.757130173429204e-15	4.2723906489788604e-10	4.1663302302566264e-10	1.0	0.0	0.0	0.0	-9.800000000212044	2.2525599682884206e-08	9.799999983464398	0.50000000074	-4.166161234887788e-10	-0.8220300319298351
17153	303	820000000	-9.757223214704504e-15	5.124197100262614e-10	4.962642062595551e-10	1.0	0.0	0.0	0.0	-9.800000002722069	2.4100477289705002e-08	9.799999982635256	0.500000000887537	-4.962473066936644e-10	-0.8512173554773386
17154	303	840000000	-9.757335552449133e-15	5.99609688871279e-10	5.758600836102945e-10	1.0	0.0	0.0	0.0	-9.800000005269965	2.5674672014111646e-08	9.79999998176539	0.5000000010385545	-5.758431840074391e-10	-0.8572776029196493
17155	303	860000000	-9.757462130935188e-15	6.891508967497428e-10	6.554149924211712e-10	1.0	0.0	0.0	0.0	-9.800000007882776	2.7248071558996958e-08	9.79999998086806	0.5000000011936444	-6.553980927833468e-10	-0.8616603455056615
17156	303	880000000	-9.757612691041563e-15	7.813944487675872e-10	7.349232730974465e-10	1.0	0.0	0.0	0.0	-9.800000010576174	2.8820567411210992e-08	9.799999979945328	0.500000001353415	-7.349063734111689e-10	-0.8527047344161247
17157	303	900000000	-9.75778768275451e-15	8.767020564198134e-10	8.143792693566778e-10	1.0	0.0	0.0	0.0	-9.80000001337164	3.039204611642031e-08	9.7999999790047	0.5000000015184926	-8.143623696092795e-10	-0.8444903618021881
17158	303	920000000	-9.757978688684116e-15	9.754474462622924e-10	8.937773286051716e-10	1.0	0.0	0.0	0.0	-9.800000016263528	3.1962397819094945e-08	9.799999978025802	0.5000000016895246	-8.937604288003721e-10	-0.8653253470934393
17159	303	940000000	-9.758195873225748e-15	1.0780178250275787e-09	9.731118020390448e-10	1.0	0.0	0.0	0.0	-9.800000019243623	3.353150565505897e-08	9.799999976985346	0.5000000018671819	-9.730949021649896e-10	-0.8819527489506638
17160	303	960000000	-9.758439262849185e-15	1.1848153985742475e-09	1.052377045459574e-09	1.0	0.0	0.0	0.0	-9.800000022362788	3.509926476880499e-08	9.799999975918178	0.5000000020521606	-1.0523601455066264e-09	-0.8544886561082138
