sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
39925	798	599900000	-0.0015955885991808883	-0.0035068442104411106	0.4158379406923026	-0.9094305708637086	0.0007720225193030486	3.824285753334297e-06	-0.10032090156258222	-0.07556243885065704	-0.009752257409462858	9.799776309231977	0.3337396464123665	0.3781938051966213	-0.8804159293002676
39926	798	619900000	-0.001599127151220974	-0.003505291939242006	0.4167498209002245	-0.9090130595873779	0.000772756001662455	6.894266081930436e-06	-0.10028940496276156	-0.0753793017615051	-0.00974988821653397	9.79974643325315	0.33298053138370876	0.3788491099767204	-0.8656751088439921
39927	798	639900000	-0.001602685713337959	-0.0035037502228963072	0.41766124418758016	-0.9085946512260363	0.0007741183618527499	9.075157895317381e-06	-0.10028525094376804	-0.07529754848486205	-0.009742104529538546	9.799725091384907	0.33222017269781345	0.37950283963542975	-0.8530676699925196
39928	798	659900000	-0.0016062536176354918	-0.0035022102312747645	0.4185722503936978	-0.9081753276064967	0.000774895704879377	1.000958086864627e-05	-0.10028557897424471	-0.07527394965837249	-0.009740847912857177	9.799710948075496	0.33145851801125314	0.38015503160108144	-0.8633395281865526
39929	798	679900000	-0.0016098298555802066	-0.0035006700173940337	0.41948287719043825	-0.9077550713167607	0.0007756787828534015	1.0725802782917465e-05	-0.10029015799203504	-0.07526265022551956	-0.009736676458097783	9.799701732121447	0.330695534257615	0.3808057112799089	-0.8472269363259946
39930	798	699900000	-0.0016134148103019953	-0.0034991291801908337	0.4203931600573591	-0.9073338657653081	0.000776528616655713	1.1422546411244447e-05	-0.10029875433963864	-0.07525821010636287	-0.009736607495541024	9.799693630023299	0.3299311933695878	0.3814549012245835	-0.8802964425495785
39931	798	719900000	-0.001617008608854701	-0.0034975894398067797	0.42130314310734684	-0.9069116901656633	0.0007773365371955933	1.2281658575140102e-05	-0.10031232818207565	-0.07528856269004186	-0.009732681752829939	9.799688286292088	0.32916546287993365	0.38210263194733557	-0.8587835110191461
39932	798	739900000	-0.0016205946505023288	-0.0034960271994842885	0.4222129470766177	-0.9064884879509923	0.0007776843536289833	1.0302336971140148e-05	-0.10033933786590361	-0.07531277454934174	-0.009743314085217161	9.799725618561858	0.32839819348687926	0.3827489963895086	-0.8459972392229812
39933	798	759900000	-0.001624191406848998	-0.00349446370647047	0.4231226343611396	-0.9060642289688781	0.0007788389849772492	1.1029529171789218e-05	-0.10037337466265625	-0.07533083804950523	-0.009745130011415196	9.799714747553178	0.32762938010946874	0.38339402279455226	-0.8601513628696327
39934	798	779900000	-0.001627789702037286	-0.0034929001777808015	0.4240323160163682	-0.90563886009978	0.0007791582232800146	1.1480168942112004e-05	-0.10041982591169306	-0.07538394746354861	-0.00975123332024944	9.79970910689923	0.3268589244152945	0.3840378025958367	-0.8552056400553837
39935	798	799900000	-0.001631399280147744	-0.003491340684511532	0.4249420619109076	-0.9052123469636943	0.0007802176347982592	1.271328909457931e-05	-0.1004741610391923	-0.0753953091283439	-0.00976029126359548	9.79969840137024	0.32608678058704393	0.38468036971129227	-0.8761038867995823
39936	798	819900000	-0.001635024264182156	-0.0034897851387823368	0.42585193628059	-0.9047846575077482	0.0007816812107072157	1.4115021957751031e-05	-0.10053577284781293	-0.07538579511819918	-0.009764074518328685	9.799691316899116	0.3253128965112501	0.3853217594377554	-0.8812464720192771
39937	798	839900000	-0.0016386722842126609	-0.0034882415015882293	0.42676210731179887	-0.9043557102640333	0.0007835675256452557	1.6563916744980984e-05	-0.10061617144367406	-0.07536567243195512	-0.009768735159329895	9.799685706341489	0.32453714605101597	0.38596208102630236	-0.8607543931424265
39938	798	859900000	-0.0016423513357551852	-0.003486713069820244	0.42767264406747824	-0.9039254698427249	0.0007860644515947216	1.9654497328206237e-05	-0.10070442555061901	-0.07539164365782372	-0.009773164512799077	9.799673192609182	0.32375947965601987	0.38660136855749944	-0.8648478380919786
39939	798	879900000	-0.0016460775174013528	-0.003485207862069526	0.4285836222011402	-0.9034938973429292	0.0007897041047719635	2.4161369548100398e-05	-0.10080127960858302	-0.07543514087044374	-0.00980024403562924	9.799658621500246	0.3229798550344385	0.3872396512668895	-0.8746697930871268
39940	798	899900000	-0.001649879366370614	-0.003483734894500425	0.42949517542598453	-0.9030609258378219	0.0007955895595260088	3.071014690958447e-05	-0.10091317681783504	-0.07551074820075385	-0.009810049816682903	9.799653438243054	0.322198190352723	0.387876980370107	-0.8592637025087456
39941	798	919900000	-0.0016537976909507355	-0.003482317840437525	0.4304075386345249	-0.9026264393990604	0.0008042386830548458	4.115617544022668e-05	-0.10105135765339131	-0.075645912974949	-0.00980428488362607	9.799636012299022	0.32141434781633427	0.3885134695431381	-0.8740154743892957
39942	798	939900000	-0.0016579215999819265	-0.0034809984144924993	0.4313212261509625	-0.9021901871654541	0.0008193464872417041	5.921275249791289e-05	-0.10124683897128439	-0.0759689820439264	-0.009813511003293756	9.799607259999942	0.320628011197129	0.3891493660728059	-0.8692821278760662
39943	798	959900000	-0.0016624295156339862	-0.0034798617061429634	0.4322376697485652	-0.9017514755967645	0.0008474773259230496	9.265953866373067e-05	-0.10160146307747522	-0.07694747200064339	-0.009906426460946216	9.799935421704468	0.31983820212702385	0.38978545209246573	-0.8338664800888844
39944	798	979900000	-0.0016661588402132699	-0.0034784459555038958	0.4331723638384107	-0.901302850064892	0.0007973280626613483	3.425911652388087e-05	-0.10367594842178574	-0.09138805256828884	-0.009913237177977737	9.800184969637314	0.31902989359798795	0.39043403369903884	-0.8591369007591904
39945	798	999900000	-0.0016701856827533224	-0.0034768885333507503	0.43417921239323876	-0.9008182576144308	0.000861371496197441	3.486669779312581e-05	-0.11173711594087954	-0.11542549792814154	-0.010645158380344598	9.799322082242636	0.3181571970704906	0.3911311310401636	-0.8793046019324136
39946	799	19900000	-0.0016739457405310677	-0.0034749717362406135	0.4353181603040308	-0.9002684165217639	0.0009097696233305081	-8.466523478373928e-06	-0.12646987075989738	-0.13837806096793248	-0.011854387414127227	9.799836312104219	0.3171667279327067	0.39191891133269907	-0.87220607151556
39947	799	39900000	-0.0016722505484967761	-0.003469723291219743	0.4366207991229289	-0.8996373949384499	0.0006341546766580127	-0.0005450723604470367	-0.14474173520764633	-0.1354818545762543	-0.013401034951428116	9.797574657898279	0.31602146144507415	0.39282444636544334	-0.8635960482169682
39948	799	59900000	-0.0016771093680213072	-0.0034662064471013628	0.43803890096951426	-0.8989477704263211	0.0011980353969473752	-0.00010210385995071618	-0.1576859770358543	-0.10788458613817878	-0.014761016645069128	9.800981629128337	0.31477930286835254	0.39379843873291	-0.869363228289233
39949	799	79900000	-0.0016826414231663788	-0.0034633235796908742	0.4395179534241929	-0.8982255522559089	0.0012573782401015888	-1.4546738996140089e-05	-0.16459272931014132	-0.09086080596796908	-0.015245355461042625	9.798881420912783	0.3134810569805155	0.39481079249456064	-0.8684366550184424
39950	799	99900000	-0.0016883094846820382	-0.003460614313490277	0.4410080756278112	-0.8974948751891078	0.0012672217502097366	8.091247435241036e-06	-0.16595881010747596	-0.070369457201653	-0.015365095368110518	9.79980389842123	0.31216906208457057	0.3958272266198939	-0.853773624958318
39951	799	119900000	-0.0016937601977772081	-0.003457835157152572	0.44246005673765326	-0.8967799466670355	0.0012349390066052287	-6.777170985128874e-06	-0.1618412008468915	-0.051216586849787825	-0.015157286670611746	9.79988000661687	0.31088612340856736	0.3968142565394457	-0.8739597523986091
